Date,Open,High,Low,Close,Adj Close,Volume
1986-08-14,10.340000,10.340000,10.340000,10.340000,1.159011,0
1986-08-15,10.350000,10.350000,10.350000,10.350000,1.160133,0
1986-08-18,10.360000,10.360000,10.360000,10.360000,1.161252,0
1986-08-19,10.420000,10.420000,10.420000,10.420000,1.167978,0
1986-08-20,10.470000,10.470000,10.470000,10.470000,1.173583,0
1986-08-21,10.470000,10.470000,10.470000,10.470000,1.173583,0
1986-08-22,10.450000,10.450000,10.450000,10.450000,1.171342,0
1986-08-25,10.410000,10.410000,10.410000,10.410000,1.166857,0
1986-08-26,10.420000,10.420000,10.420000,10.420000,1.167978,0
1986-08-27,10.410000,10.410000,10.410000,10.410000,1.166857,0
1986-08-28,10.470000,10.470000,10.470000,10.470000,1.173583,0
1986-08-29,10.490000,10.490000,10.490000,10.490000,1.182943,0
1986-09-02,10.450000,10.450000,10.450000,10.450000,1.178433,0
1986-09-03,10.280000,10.280000,10.280000,10.280000,1.159262,0
1986-09-04,10.280000,10.280000,10.280000,10.280000,1.159262,0
1986-09-05,10.180000,10.180000,10.180000,10.180000,1.147984,0
1986-09-08,10.140000,10.140000,10.140000,10.140000,1.143474,0
1986-09-09,10.150000,10.150000,10.150000,10.150000,1.144601,0
1986-09-10,10.150000,10.150000,10.150000,10.150000,1.144601,0
1986-09-11,10.040000,10.040000,10.040000,10.040000,1.132197,0
1986-09-12,9.980000,9.980000,9.980000,9.980000,1.125431,0
1986-09-15,9.980000,9.980000,9.980000,9.980000,1.125431,0
1986-09-16,9.980000,9.980000,9.980000,9.980000,1.125431,0
1986-09-17,10.040000,10.040000,10.040000,10.040000,1.132197,0
1986-09-18,10.010000,10.010000,10.010000,10.010000,1.128814,0
1986-09-19,9.880000,9.880000,9.880000,9.880000,1.114155,0
1986-09-22,9.980000,9.980000,9.980000,9.980000,1.125431,0
1986-09-23,9.940000,9.940000,9.940000,9.940000,1.120920,0
1986-09-24,10.020000,10.020000,10.020000,10.020000,1.129943,0
1986-09-25,10.040000,10.040000,10.040000,10.040000,1.132197,0
1986-09-26,10.040000,10.040000,10.040000,10.040000,1.132197,0
1986-09-29,9.990000,9.990000,9.990000,9.990000,1.126559,0
1986-09-30,10.050000,10.050000,10.050000,10.050000,1.140058,0
1986-10-01,10.100000,10.100000,10.100000,10.100000,1.145728,0
1986-10-02,10.090000,10.090000,10.090000,10.090000,1.144596,0
1986-10-03,10.160000,10.160000,10.160000,10.160000,1.152536,0
1986-10-06,10.160000,10.160000,10.160000,10.160000,1.152536,0
1986-10-07,10.160000,10.160000,10.160000,10.160000,1.152536,0
1986-10-08,10.140000,10.140000,10.140000,10.140000,1.150266,0
1986-10-09,10.090000,10.090000,10.090000,10.090000,1.144596,0
1986-10-10,10.070000,10.070000,10.070000,10.070000,1.142326,0
1986-10-13,10.070000,10.070000,10.070000,10.070000,1.142326,0
1986-10-14,10.000000,10.000000,10.000000,10.000000,1.134387,0
1986-10-15,9.990000,9.990000,9.990000,9.990000,1.133252,0
1986-10-16,10.000000,10.000000,10.000000,10.000000,1.134387,0
1986-10-17,9.970000,9.970000,9.970000,9.970000,1.130983,0
1986-10-20,9.890000,9.890000,9.890000,9.890000,1.121907,0
1986-10-21,9.960000,9.960000,9.960000,9.960000,1.129849,0
1986-10-22,9.990000,9.990000,9.990000,9.990000,1.133252,0
1986-10-23,10.040000,10.040000,10.040000,10.040000,1.138925,0
1986-10-24,10.030000,10.030000,10.030000,10.030000,1.137789,0
1986-10-27,10.070000,10.070000,10.070000,10.070000,1.142326,0
1986-10-28,10.070000,10.070000,10.070000,10.070000,1.142326,0
1986-10-29,10.110000,10.110000,10.110000,10.110000,1.146864,0
1986-10-30,10.180000,10.180000,10.180000,10.180000,1.154805,0
1986-10-31,10.150000,10.150000,10.150000,10.150000,1.158572,0
1986-11-03,10.220000,10.220000,10.220000,10.220000,1.166563,0
1986-11-04,10.200000,10.200000,10.200000,10.200000,1.164279,0
1986-11-05,10.190000,10.190000,10.190000,10.190000,1.163137,0
1986-11-06,10.160000,10.160000,10.160000,10.160000,1.159712,0
1986-11-07,10.100000,10.100000,10.100000,10.100000,1.152865,0
1986-11-10,10.060000,10.060000,10.060000,10.060000,1.148298,0
1986-11-11,10.060000,10.060000,10.060000,10.060000,1.148298,0
1986-11-12,10.090000,10.090000,10.090000,10.090000,1.151724,0
1986-11-13,10.130000,10.130000,10.130000,10.130000,1.156290,0
1986-11-14,10.160000,10.160000,10.160000,10.160000,1.159712,0
1986-11-17,10.210000,10.210000,10.210000,10.210000,1.165421,0
1986-11-18,10.230000,10.230000,10.230000,10.230000,1.167704,0
1986-11-19,10.290000,10.290000,10.290000,10.290000,1.174552,0
1986-11-20,10.280000,10.280000,10.280000,10.280000,1.173411,0
1986-11-21,10.290000,10.290000,10.290000,10.290000,1.174552,0
1986-11-24,10.310000,10.310000,10.310000,10.310000,1.176835,0
1986-11-25,10.290000,10.290000,10.290000,10.290000,1.174552,0
1986-11-26,10.280000,10.280000,10.280000,10.280000,1.173411,0
1986-11-28,10.280000,10.280000,10.280000,10.280000,1.180646,0
1986-12-01,10.260000,10.260000,10.260000,10.260000,1.178349,0
1986-12-02,10.300000,10.300000,10.300000,10.300000,1.182943,0
1986-12-03,10.370000,10.370000,10.370000,10.370000,1.190984,0
1986-12-04,10.410000,10.410000,10.410000,10.410000,1.195576,0
1986-12-05,10.370000,10.370000,10.370000,10.370000,1.190984,0
1986-12-08,10.360000,10.360000,10.360000,10.360000,1.189834,0
1986-12-09,10.350000,10.350000,10.350000,10.350000,1.188686,0
1986-12-10,10.370000,10.370000,10.370000,10.370000,1.190984,0
1986-12-11,10.390000,10.390000,10.390000,10.390000,1.193280,0
1986-12-12,10.330000,10.330000,10.330000,10.330000,1.186389,0
1986-12-15,10.320000,10.320000,10.320000,10.320000,1.185239,0
1986-12-16,10.310000,10.310000,10.310000,10.310000,1.184092,0
1986-12-17,10.330000,10.330000,10.330000,10.330000,1.186389,0
1986-12-18,10.330000,10.330000,10.330000,10.330000,1.186389,0
1986-12-19,10.340000,10.340000,10.340000,10.340000,1.187538,0
1986-12-22,10.350000,10.350000,10.350000,10.350000,1.188686,0
1986-12-23,10.360000,10.360000,10.360000,10.360000,1.189834,0
1986-12-24,10.380000,10.380000,10.380000,10.380000,1.192130,0
1986-12-26,10.370000,10.370000,10.370000,10.370000,1.190984,0
1986-12-29,10.360000,10.360000,10.360000,10.360000,1.189834,0
1986-12-30,10.290000,10.290000,10.290000,10.290000,1.181794,0
1986-12-31,10.250000,10.250000,10.250000,10.250000,1.185148,0
1987-01-02,10.310000,10.310000,10.310000,10.310000,1.192086,0
1987-01-05,10.330000,10.330000,10.330000,10.330000,1.194398,0
1987-01-06,10.350000,10.350000,10.350000,10.350000,1.196711,0
1987-01-07,10.380000,10.380000,10.380000,10.380000,1.200178,0
1987-01-08,10.410000,10.410000,10.410000,10.410000,1.203647,0
1987-01-09,10.400000,10.400000,10.400000,10.400000,1.202492,0
1987-01-12,10.440000,10.440000,10.440000,10.440000,1.207116,0
1987-01-13,10.410000,10.410000,10.410000,10.410000,1.203647,0
1987-01-14,10.390000,10.390000,10.390000,10.390000,1.201336,0
1987-01-15,10.370000,10.370000,10.370000,10.370000,1.199024,0
1987-01-16,10.390000,10.390000,10.390000,10.390000,1.201336,0
1987-01-19,10.370000,10.370000,10.370000,10.370000,1.199024,0
1987-01-20,10.440000,10.440000,10.440000,10.440000,1.207116,0
1987-01-21,10.450000,10.450000,10.450000,10.450000,1.208272,0
1987-01-22,10.430000,10.430000,10.430000,10.430000,1.205961,0
1987-01-23,10.420000,10.420000,10.420000,10.420000,1.204804,0
1987-01-26,10.370000,10.370000,10.370000,10.370000,1.199024,0
1987-01-27,10.320000,10.320000,10.320000,10.320000,1.193240,0
1987-01-28,10.320000,10.320000,10.320000,10.320000,1.193240,0
1987-01-29,10.290000,10.290000,10.290000,10.290000,1.189772,0
1987-01-30,10.280000,10.280000,10.280000,10.280000,1.196640,0
1987-02-02,10.250000,10.250000,10.250000,10.250000,1.193149,0
1987-02-03,10.250000,10.250000,10.250000,10.250000,1.193149,0
1987-02-04,10.230000,10.230000,10.230000,10.230000,1.190821,0
1987-02-05,10.260000,10.260000,10.260000,10.260000,1.194311,0
1987-02-06,10.270000,10.270000,10.270000,10.270000,1.195477,0
1987-02-09,10.310000,10.310000,10.310000,10.310000,1.200133,0
1987-02-10,10.200000,10.200000,10.200000,10.200000,1.187328,0
1987-02-11,10.170000,10.170000,10.170000,10.170000,1.183836,0
1987-02-12,10.170000,10.170000,10.170000,10.170000,1.183836,0
1987-02-13,10.220000,10.220000,10.220000,10.220000,1.189656,0
1987-02-17,10.190000,10.190000,10.190000,10.190000,1.186163,0
1987-02-18,10.210000,10.210000,10.210000,10.210000,1.188492,0
1987-02-19,10.250000,10.250000,10.250000,10.250000,1.193149,0
1987-02-20,10.270000,10.270000,10.270000,10.270000,1.195477,0
1987-02-23,10.270000,10.270000,10.270000,10.270000,1.195477,0
1987-02-24,10.300000,10.300000,10.300000,10.300000,1.198969,0
1987-02-25,10.310000,10.310000,10.310000,10.310000,1.200133,0
1987-02-26,10.320000,10.320000,10.320000,10.320000,1.201298,0
1987-02-27,10.330000,10.330000,10.330000,10.330000,1.209611,0
1987-03-02,10.370000,10.370000,10.370000,10.370000,1.214294,0
1987-03-03,10.380000,10.380000,10.380000,10.380000,1.215465,0
1987-03-04,10.360000,10.360000,10.360000,10.360000,1.213123,0
1987-03-05,10.410000,10.410000,10.410000,10.410000,1.218979,0
1987-03-06,10.360000,10.360000,10.360000,10.360000,1.213123,0
1987-03-09,10.350000,10.350000,10.350000,10.350000,1.211953,0
1987-03-10,10.350000,10.350000,10.350000,10.350000,1.211953,0
1987-03-11,10.340000,10.340000,10.340000,10.340000,1.210781,0
1987-03-12,10.380000,10.380000,10.380000,10.380000,1.215465,0
1987-03-13,10.380000,10.380000,10.380000,10.380000,1.215465,0
1987-03-16,10.360000,10.360000,10.360000,10.360000,1.213123,0
1987-03-17,10.370000,10.370000,10.370000,10.370000,1.214294,0
1987-03-18,10.390000,10.390000,10.390000,10.390000,1.216638,0
1987-03-19,10.390000,10.390000,10.390000,10.390000,1.216638,0
1987-03-20,10.370000,10.370000,10.370000,10.370000,1.214294,0
1987-03-23,10.350000,10.350000,10.350000,10.350000,1.211953,0
1987-03-24,10.320000,10.320000,10.320000,10.320000,1.208440,0
1987-03-25,10.310000,10.310000,10.310000,10.310000,1.207269,0
1987-03-26,10.340000,10.340000,10.340000,10.340000,1.210781,0
1987-03-27,10.280000,10.280000,10.280000,10.280000,1.203756,0
1987-03-30,10.110000,10.110000,10.110000,10.110000,1.183849,0
1987-03-31,10.100000,10.100000,10.100000,10.100000,1.190567,0
1987-04-01,10.060000,10.060000,10.060000,10.060000,1.185853,0
1987-04-02,10.070000,10.070000,10.070000,10.070000,1.187031,0
1987-04-03,10.050000,10.050000,10.050000,10.050000,1.184675,0
1987-04-06,10.090000,10.090000,10.090000,10.090000,1.189389,0
1987-04-07,10.040000,10.040000,10.040000,10.040000,1.183496,0
1987-04-08,10.050000,10.050000,10.050000,10.050000,1.184675,0
1987-04-09,9.870000,9.870000,9.870000,9.870000,1.163456,0
1987-04-10,9.760000,9.760000,9.760000,9.760000,1.150490,0
1987-04-13,9.720000,9.720000,9.720000,9.720000,1.145774,0
1987-04-14,9.550000,9.550000,9.550000,9.550000,1.125736,0
1987-04-15,9.630000,9.630000,9.630000,9.630000,1.135165,0
1987-04-16,9.740000,9.740000,9.740000,9.740000,1.148131,0
1987-04-20,9.610000,9.610000,9.610000,9.610000,1.132809,0
1987-04-21,9.510000,9.510000,9.510000,9.510000,1.121022,0
1987-04-22,9.540000,9.540000,9.540000,9.540000,1.124557,0
1987-04-23,9.480000,9.480000,9.480000,9.480000,1.117483,0
1987-04-24,9.350000,9.350000,9.350000,9.350000,1.102159,0
1987-04-27,9.390000,9.390000,9.390000,9.390000,1.106875,0
1987-04-28,9.440000,9.440000,9.440000,9.440000,1.112768,0
1987-04-29,9.480000,9.480000,9.480000,9.480000,1.117483,0
1987-04-30,9.550000,9.550000,9.550000,9.550000,1.133507,0
1987-05-01,9.460000,9.460000,9.460000,9.460000,1.122824,0
1987-05-04,9.370000,9.370000,9.370000,9.370000,1.112143,0
1987-05-05,9.390000,9.390000,9.390000,9.390000,1.114516,0
1987-05-06,9.370000,9.370000,9.370000,9.370000,1.112143,0
1987-05-07,9.390000,9.390000,9.390000,9.390000,1.114516,0
1987-05-08,9.440000,9.440000,9.440000,9.440000,1.120450,0
1987-05-11,9.420000,9.420000,9.420000,9.420000,1.118077,0
1987-05-12,9.340000,9.340000,9.340000,9.340000,1.108582,0
1987-05-13,9.340000,9.340000,9.340000,9.340000,1.108582,0
1987-05-14,9.350000,9.350000,9.350000,9.350000,1.109768,0
1987-05-15,9.200000,9.200000,9.200000,9.200000,1.091965,0
1987-05-18,9.200000,9.200000,9.200000,9.200000,1.091965,0
1987-05-19,9.160000,9.160000,9.160000,9.160000,1.087217,0
1987-05-20,9.090000,9.090000,9.090000,9.090000,1.078909,0
1987-05-21,9.090000,9.090000,9.090000,9.090000,1.078909,0
1987-05-22,9.130000,9.130000,9.130000,9.130000,1.083658,0
1987-05-26,9.300000,9.300000,9.300000,9.300000,1.103834,0
1987-05-27,9.320000,9.320000,9.320000,9.320000,1.106208,0
1987-05-28,9.270000,9.270000,9.270000,9.270000,1.100273,0
1987-05-29,9.340000,9.340000,9.340000,9.340000,1.116652,0
1987-06-01,9.410000,9.410000,9.410000,9.410000,1.125022,0
1987-06-02,9.230000,9.230000,9.230000,9.230000,1.103500,0
1987-06-03,9.260000,9.260000,9.260000,9.260000,1.107089,0
1987-06-04,9.260000,9.260000,9.260000,9.260000,1.107089,0
1987-06-05,9.330000,9.330000,9.330000,9.330000,1.115456,0
1987-06-08,9.330000,9.330000,9.330000,9.330000,1.115456,0
1987-06-09,9.300000,9.300000,9.300000,9.300000,1.111871,0
1987-06-10,9.360000,9.360000,9.360000,9.360000,1.119044,0
1987-06-11,9.340000,9.340000,9.340000,9.340000,1.116652,0
1987-06-12,9.480000,9.480000,9.480000,9.480000,1.133390,0
1987-06-15,9.490000,9.490000,9.490000,9.490000,1.134587,0
1987-06-16,9.510000,9.510000,9.510000,9.510000,1.136979,0
1987-06-17,9.540000,9.540000,9.540000,9.540000,1.140564,0
1987-06-18,9.520000,9.520000,9.520000,9.520000,1.138173,0
1987-06-19,9.500000,9.500000,9.500000,9.500000,1.135782,0
1987-06-22,9.540000,9.540000,9.540000,9.540000,1.140564,0
1987-06-23,9.540000,9.540000,9.540000,9.540000,1.140564,0
1987-06-24,9.500000,9.500000,9.500000,9.500000,1.135782,0
1987-06-25,9.520000,9.520000,9.520000,9.520000,1.138173,0
1987-06-26,9.430000,9.430000,9.430000,9.430000,1.127413,0
1987-06-29,9.420000,9.420000,9.420000,9.420000,1.126217,0
1987-06-30,9.410000,9.410000,9.410000,9.410000,1.132839,0
1987-07-01,9.430000,9.430000,9.430000,9.430000,1.135247,0
1987-07-02,9.460000,9.460000,9.460000,9.460000,1.138858,0
1987-07-06,9.470000,9.470000,9.470000,9.470000,1.140062,0
1987-07-07,9.480000,9.480000,9.480000,9.480000,1.141265,0
1987-07-08,9.470000,9.470000,9.470000,9.470000,1.140062,0
1987-07-09,9.420000,9.420000,9.420000,9.420000,1.134042,0
1987-07-10,9.460000,9.460000,9.460000,9.460000,1.138858,0
1987-07-13,9.410000,9.410000,9.410000,9.410000,1.132839,0
1987-07-14,9.440000,9.440000,9.440000,9.440000,1.136450,0
1987-07-15,9.380000,9.380000,9.380000,9.380000,1.129227,0
1987-07-16,9.410000,9.410000,9.410000,9.410000,1.132839,0
1987-07-17,9.440000,9.440000,9.440000,9.440000,1.136450,0
1987-07-20,9.410000,9.410000,9.410000,9.410000,1.132839,0
1987-07-21,9.370000,9.370000,9.370000,9.370000,1.128023,0
1987-07-22,9.300000,9.300000,9.300000,9.300000,1.119596,0
1987-07-23,9.300000,9.300000,9.300000,9.300000,1.119596,0
1987-07-24,9.280000,9.280000,9.280000,9.280000,1.117188,0
1987-07-27,9.280000,9.280000,9.280000,9.280000,1.117188,0
1987-07-28,9.250000,9.250000,9.250000,9.250000,1.113577,0
1987-07-29,9.240000,9.240000,9.240000,9.240000,1.112373,0
1987-07-30,9.240000,9.240000,9.240000,9.240000,1.112373,0
1987-07-31,9.240000,9.240000,9.240000,9.240000,1.120254,0
1987-08-03,9.150000,9.150000,9.150000,9.150000,1.109341,0
1987-08-04,9.130000,9.130000,9.130000,9.130000,1.106918,0
1987-08-05,9.170000,9.170000,9.170000,9.170000,1.111767,0
1987-08-06,9.180000,9.180000,9.180000,9.180000,1.112979,0
1987-08-07,9.200000,9.200000,9.200000,9.200000,1.115404,0
1987-08-10,9.200000,9.200000,9.200000,9.200000,1.115404,0
1987-08-11,9.190000,9.190000,9.190000,9.190000,1.114191,0
1987-08-12,9.200000,9.200000,9.200000,9.200000,1.115404,0
1987-08-13,9.210000,9.210000,9.210000,9.210000,1.116616,0
1987-08-14,9.260000,9.260000,9.260000,9.260000,1.122679,0
1987-08-17,9.290000,9.290000,9.290000,9.290000,1.126314,0
1987-08-18,9.210000,9.210000,9.210000,9.210000,1.116616,0
1987-08-19,9.160000,9.160000,9.160000,9.160000,1.110554,0
1987-08-20,9.190000,9.190000,9.190000,9.190000,1.114191,0
1987-08-21,9.180000,9.180000,9.180000,9.180000,1.112979,0
1987-08-24,9.180000,9.180000,9.180000,9.180000,1.112979,0
1987-08-25,9.200000,9.200000,9.200000,9.200000,1.115404,0
1987-08-26,9.180000,9.180000,9.180000,9.180000,1.112979,0
1987-08-27,9.090000,9.090000,9.090000,9.090000,1.102067,0
1987-08-28,9.040000,9.040000,9.040000,9.040000,1.096006,0
1987-08-31,9.030000,9.030000,9.030000,9.030000,1.102845,0
1987-09-01,9.020000,9.020000,9.020000,9.020000,1.101623,0
1987-09-02,8.870000,8.870000,8.870000,8.870000,1.083305,0
1987-09-03,8.880000,8.880000,8.880000,8.880000,1.084525,0
1987-09-04,8.860000,8.860000,8.860000,8.860000,1.082082,0
1987-09-08,8.770000,8.770000,8.770000,8.770000,1.071091,0
1987-09-09,8.760000,8.760000,8.760000,8.760000,1.069869,0
1987-09-10,8.770000,8.770000,8.770000,8.770000,1.071091,0
1987-09-11,8.830000,8.830000,8.830000,8.830000,1.078418,0
1987-09-14,8.830000,8.830000,8.830000,8.830000,1.078418,0
1987-09-15,8.770000,8.770000,8.770000,8.770000,1.071091,0
1987-09-16,8.710000,8.710000,8.710000,8.710000,1.063763,0
1987-09-17,8.730000,8.730000,8.730000,8.730000,1.066206,0
1987-09-18,8.790000,8.790000,8.790000,8.790000,1.073534,0
1987-09-21,8.790000,8.790000,8.790000,8.790000,1.073534,0
1987-09-22,8.790000,8.790000,8.790000,8.790000,1.073534,0
1987-09-23,8.800000,8.800000,8.800000,8.800000,1.074755,0
1987-09-24,8.750000,8.750000,8.750000,8.750000,1.068648,0
1987-09-25,8.730000,8.730000,8.730000,8.730000,1.066206,0
1987-09-28,8.730000,8.730000,8.730000,8.730000,1.066206,0
1987-09-29,8.690000,8.690000,8.690000,8.690000,1.061320,0
1987-09-30,8.630000,8.630000,8.630000,8.630000,1.061936,0
1987-10-01,8.640000,8.640000,8.640000,8.640000,1.063166,0
1987-10-02,8.670000,8.670000,8.670000,8.670000,1.066857,0
1987-10-05,8.670000,8.670000,8.670000,8.670000,1.066857,0
1987-10-06,8.630000,8.630000,8.630000,8.630000,1.061936,0
1987-10-07,8.660000,8.660000,8.660000,8.660000,1.065628,0
1987-10-08,8.570000,8.570000,8.570000,8.570000,1.054552,0
1987-10-09,8.520000,8.520000,8.520000,8.520000,1.048400,0
1987-10-12,8.500000,8.500000,8.500000,8.500000,1.045939,0
1987-10-13,8.540000,8.540000,8.540000,8.540000,1.050860,0
1987-10-14,8.430000,8.430000,8.430000,8.430000,1.037325,0
1987-10-15,8.390000,8.390000,8.390000,8.390000,1.032403,0
1987-10-16,8.380000,8.380000,8.380000,8.380000,1.031172,0
1987-10-19,8.380000,8.380000,8.380000,8.380000,1.031172,0
1987-10-20,8.380000,8.380000,8.380000,8.380000,1.031172,0
1987-10-21,8.380000,8.380000,8.380000,8.380000,1.031172,0
1987-10-22,9.030000,9.030000,9.030000,9.030000,1.111156,0
1987-10-23,9.040000,9.040000,9.040000,9.040000,1.112387,0
1987-10-26,9.120000,9.120000,9.120000,9.120000,1.122230,0
1987-10-27,9.040000,9.040000,9.040000,9.040000,1.112387,0
1987-10-28,9.020000,9.020000,9.020000,9.020000,1.109926,0
1987-10-29,9.030000,9.030000,9.030000,9.030000,1.111156,0
1987-10-30,9.070000,9.070000,9.070000,9.070000,1.124045,0
1987-11-02,9.010000,9.010000,9.010000,9.010000,1.116610,0
1987-11-03,9.080000,9.080000,9.080000,9.080000,1.125284,0
1987-11-04,9.160000,9.160000,9.160000,9.160000,1.135199,0
1987-11-05,9.240000,9.240000,9.240000,9.240000,1.145113,0
1987-11-06,9.180000,9.180000,9.180000,9.180000,1.137677,0
1987-11-09,9.190000,9.190000,9.190000,9.190000,1.138916,0
1987-11-10,9.180000,9.180000,9.180000,9.180000,1.137677,0
1987-11-11,9.170000,9.170000,9.170000,9.170000,1.136437,0
1987-11-12,9.170000,9.170000,9.170000,9.170000,1.136437,0
1987-11-13,9.140000,9.140000,9.140000,9.140000,1.132719,0
1987-11-16,9.140000,9.140000,9.140000,9.140000,1.132719,0
1987-11-17,9.110000,9.110000,9.110000,9.110000,1.129001,0
1987-11-18,9.120000,9.120000,9.120000,9.120000,1.130241,0
1987-11-19,9.140000,9.140000,9.140000,9.140000,1.132719,0
1987-11-20,9.170000,9.170000,9.170000,9.170000,1.136437,0
1987-11-23,9.160000,9.160000,9.160000,9.160000,1.135199,0
1987-11-24,9.130000,9.130000,9.130000,9.130000,1.131481,0
1987-11-25,9.050000,9.050000,9.050000,9.050000,1.121566,0
1987-11-27,8.980000,8.980000,8.980000,8.980000,1.112891,0
1987-11-30,9.050000,9.050000,9.050000,9.050000,1.129490,0
1987-12-01,9.020000,9.020000,9.020000,9.020000,1.125746,0
1987-12-02,9.030000,9.030000,9.030000,9.030000,1.126993,0
1987-12-03,9.060000,9.060000,9.060000,9.060000,1.130738,0
1987-12-04,9.070000,9.070000,9.070000,9.070000,1.131986,0
1987-12-07,9.000000,9.000000,9.000000,9.000000,1.123249,0
1987-12-08,8.980000,8.980000,8.980000,8.980000,1.120753,0
1987-12-09,8.990000,8.990000,8.990000,8.990000,1.122003,0
1987-12-10,8.870000,8.870000,8.870000,8.870000,1.107025,0
1987-12-11,8.850000,8.850000,8.850000,8.850000,1.104529,0
1987-12-14,8.860000,8.860000,8.860000,8.860000,1.105777,0
1987-12-15,8.960000,8.960000,8.960000,8.960000,1.118257,0
1987-12-16,9.040000,9.040000,9.040000,9.040000,1.128243,0
1987-12-17,9.040000,9.040000,9.040000,9.040000,1.128243,0
1987-12-18,9.110000,9.110000,9.110000,9.110000,1.136978,0
1987-12-21,9.100000,9.100000,9.100000,9.100000,1.135731,0
1987-12-22,9.090000,9.090000,9.090000,9.090000,1.134482,0
1987-12-23,9.170000,9.170000,9.170000,9.170000,1.144466,0
1987-12-24,9.170000,9.170000,9.170000,9.170000,1.144466,0
1987-12-28,9.120000,9.120000,9.120000,9.120000,1.138226,0
1987-12-29,9.130000,9.130000,9.130000,9.130000,1.139476,0
1987-12-30,9.180000,9.180000,9.180000,9.180000,1.145715,0
