Date,Open,High,Low,Close,Adj Close,Volume
1992-04-29,38.919998,38.919998,38.919998,38.919998,22.300575,0
1992-04-30,39.200001,39.200001,39.200001,39.200001,22.461018,0
1992-05-01,38.970001,38.970001,38.970001,38.970001,22.329233,0
1992-05-04,39.400002,39.400002,39.400002,39.400002,22.575615,0
1992-05-05,39.400002,39.400002,39.400002,39.400002,22.575615,0
1992-05-06,39.400002,39.400002,39.400002,39.400002,22.575615,0
1992-05-07,39.349998,39.349998,39.349998,39.349998,22.546965,0
1992-05-08,39.369999,39.369999,39.369999,39.369999,22.558420,0
1992-05-11,39.610001,39.610001,39.610001,39.610001,22.695936,0
1992-05-12,39.410000,39.410000,39.410000,39.410000,22.581343,0
1992-05-13,39.430000,39.430000,39.430000,39.430000,22.592810,0
1992-05-14,39.119999,39.119999,39.119999,39.119999,22.415173,0
1992-05-15,38.830002,38.830002,38.830002,38.830002,22.249018,0
1992-05-18,39.119999,39.119999,39.119999,39.119999,22.415173,0
1992-05-19,39.459999,39.459999,39.459999,39.459999,22.609995,0
1992-05-20,39.369999,39.369999,39.369999,39.369999,22.558420,0
1992-05-21,39.099998,39.099998,39.099998,39.099998,22.403704,0
1992-05-22,39.250000,39.250000,39.250000,39.250000,22.489662,0
1992-05-26,39.009998,39.009998,39.009998,39.009998,22.352148,0
1992-05-27,39.080002,39.080002,39.080002,39.080002,22.392263,0
1992-05-28,39.509998,39.509998,39.509998,39.509998,22.638634,0
1992-05-29,39.389999,39.389999,39.389999,39.389999,22.569876,0
1992-06-01,39.580002,39.580002,39.580002,39.580002,22.678751,0
1992-06-02,39.240002,39.240002,39.240002,39.240002,22.483934,0
1992-06-03,39.340000,39.340000,39.340000,39.340000,22.541235,0
1992-06-04,39.220001,39.220001,39.220001,39.220001,22.472485,0
1992-06-05,39.240002,39.240002,39.240002,39.240002,22.483934,0
1992-06-08,39.230000,39.230000,39.230000,39.230000,22.478209,0
1992-06-09,38.930000,38.930000,38.930000,38.930000,22.306314,0
1992-06-10,38.669998,38.669998,38.669998,38.669998,22.157335,0
1992-06-11,38.840000,38.840000,38.840000,38.840000,22.254745,0
1992-06-12,38.910000,38.910000,38.910000,38.910000,22.294865,0
1992-06-15,38.959999,38.959999,38.959999,38.959999,22.323502,0
1992-06-16,38.779999,38.779999,38.779999,38.779999,22.220369,0
1992-06-17,38.200001,38.200001,38.200001,38.200001,21.888031,0
1992-06-18,38.080002,38.080002,38.080002,38.080002,21.819279,0
1992-06-19,38.340000,38.340000,38.340000,38.340000,21.968252,0
1992-06-22,38.310001,38.310001,38.310001,38.310001,21.951057,0
1992-06-23,38.369999,38.369999,38.369999,38.369999,21.985451,0
1992-06-24,38.150002,38.150002,38.150002,38.150002,21.985443,0
1992-06-25,38.080002,38.080002,38.080002,38.080002,21.945107,0
1992-06-26,38.119999,38.119999,38.119999,38.119999,21.968159,0
1992-06-29,38.639999,38.639999,38.639999,38.639999,22.267820,0
1992-06-30,38.580002,38.580002,38.580002,38.580002,22.233236,0
1992-07-01,39.020000,39.020000,39.020000,39.020000,22.486805,0
1992-07-02,38.910000,38.910000,38.910000,38.910000,22.423433,0
1992-07-06,39.130001,39.130001,39.130001,39.130001,22.550196,0
1992-07-07,38.689999,38.689999,38.689999,38.689999,22.296638,0
1992-07-08,38.790001,38.790001,38.790001,38.790001,22.354263,0
1992-07-09,39.169998,39.169998,39.169998,39.169998,22.573248,0
1992-07-10,39.209999,39.209999,39.209999,39.209999,22.596313,0
1992-07-13,39.230000,39.230000,39.230000,39.230000,22.607834,0
1992-07-14,39.500000,39.500000,39.500000,39.500000,22.763428,0
1992-07-15,39.439999,39.439999,39.439999,39.439999,22.728861,0
1992-07-16,39.490002,39.490002,39.490002,39.490002,22.757681,0
1992-07-17,39.310001,39.310001,39.310001,39.310001,22.653936,0
1992-07-20,39.139999,39.139999,39.139999,39.139999,22.555956,0
1992-07-21,39.130001,39.130001,39.130001,39.130001,22.550196,0
1992-07-22,38.869999,38.869999,38.869999,38.869999,22.400370,0
1992-07-23,38.980000,38.980000,38.980000,38.980000,22.463764,0
1992-07-24,38.930000,38.930000,38.930000,38.930000,22.434950,0
1992-07-27,38.930000,38.930000,38.930000,38.930000,22.434950,0
1992-07-28,39.500000,39.500000,39.500000,39.500000,22.763428,0
1992-07-29,39.950001,39.950001,39.950001,39.950001,23.022768,0
1992-07-30,40.110001,40.110001,40.110001,40.110001,23.114971,0
1992-07-31,40.139999,40.139999,40.139999,40.139999,23.132252,0
1992-08-03,40.240002,40.240002,40.240002,40.240002,23.189884,0
1992-08-04,40.180000,40.180000,40.180000,40.180000,23.155302,0
1992-08-05,39.980000,39.980000,39.980000,39.980000,23.040041,0
1992-08-06,39.840000,39.840000,39.840000,39.840000,22.959373,0
1992-08-07,39.689999,39.689999,39.689999,39.689999,22.872929,0
1992-08-10,39.759998,39.759998,39.759998,39.759998,22.913269,0
1992-08-11,39.709999,39.709999,39.709999,39.709999,22.884453,0
1992-08-12,39.610001,39.610001,39.610001,39.610001,22.826815,0
1992-08-13,39.610001,39.610001,39.610001,39.610001,22.826815,0
1992-08-14,39.820000,39.820000,39.820000,39.820000,22.947840,0
1992-08-17,39.910000,39.910000,39.910000,39.910000,22.999712,0
1992-08-18,39.970001,39.970001,39.970001,39.970001,23.034290,0
1992-08-19,39.680000,39.680000,39.680000,39.680000,22.867165,0
1992-08-20,39.689999,39.689999,39.689999,39.689999,22.872929,0
1992-08-21,39.360001,39.360001,39.360001,39.360001,22.682753,0
1992-08-24,38.980000,38.980000,38.980000,38.980000,22.463764,0
1992-08-25,39.070000,39.070000,39.070000,39.070000,22.515619,0
1992-08-26,39.250000,39.250000,39.250000,39.250000,22.619352,0
1992-08-27,39.259998,39.259998,39.259998,39.259998,22.625122,0
1992-08-28,39.380001,39.380001,39.380001,39.380001,22.694283,0
1992-08-31,39.310001,39.310001,39.310001,39.310001,22.653936,0
1992-09-01,39.520000,39.520000,39.520000,39.520000,22.774946,0
1992-09-02,39.709999,39.709999,39.709999,39.709999,22.884453,0
1992-09-03,39.709999,39.709999,39.709999,39.709999,22.884453,0
1992-09-04,39.619999,39.619999,39.619999,39.619999,22.832579,0
1992-09-08,39.380001,39.380001,39.380001,39.380001,22.694283,0
1992-09-09,39.570000,39.570000,39.570000,39.570000,22.803768,0
1992-09-10,39.910000,39.910000,39.910000,39.910000,22.999712,0
1992-09-11,39.880001,39.880001,39.880001,39.880001,22.982414,0
1992-09-14,40.419998,40.419998,40.419998,40.419998,23.293606,0
1992-09-15,39.919998,39.919998,39.919998,39.919998,23.005482,0
1992-09-16,39.930000,39.930000,39.930000,39.930000,23.011242,0
1992-09-17,39.930000,39.930000,39.930000,39.930000,23.011242,0
1992-09-18,40.220001,40.220001,40.220001,40.220001,23.178358,0
1992-09-21,40.150002,40.150002,40.150002,40.150002,23.138010,0
1992-09-22,39.669998,39.669998,39.669998,39.669998,22.861397,0
1992-09-23,39.700001,39.700001,39.700001,39.700001,22.878695,0
1992-09-24,39.599998,39.599998,39.599998,39.599998,22.948225,0
1992-09-25,39.209999,39.209999,39.209999,39.209999,22.722227,0
1992-09-28,39.430000,39.430000,39.430000,39.430000,22.849718,0
1992-09-29,39.450001,39.450001,39.450001,39.450001,22.861303,0
1992-09-30,39.549999,39.549999,39.549999,39.549999,22.919249,0
1992-10-01,39.410000,39.410000,39.410000,39.410000,22.838129,0
1992-10-02,38.860001,38.860001,38.860001,38.860001,22.519403,0
1992-10-05,38.599998,38.599998,38.599998,38.599998,22.368723,0
1992-10-06,38.570000,38.570000,38.570000,38.570000,22.351343,0
1992-10-07,38.290001,38.290001,38.290001,38.290001,22.189085,0
1992-10-08,38.630001,38.630001,38.630001,38.630001,22.386110,0
1992-10-09,38.139999,38.139999,38.139999,38.139999,22.102160,0
1992-10-12,38.590000,38.590000,38.590000,38.590000,22.362930,0
1992-10-13,38.770000,38.770000,38.770000,38.770000,22.467230,0
1992-10-14,38.779999,38.779999,38.779999,38.779999,22.473042,0
1992-10-15,38.799999,38.799999,38.799999,38.799999,22.484615,0
1992-10-16,39.000000,39.000000,39.000000,39.000000,22.600527,0
1992-10-19,39.310001,39.310001,39.310001,39.310001,22.780167,0
1992-10-20,39.360001,39.360001,39.360001,39.360001,22.809151,0
1992-10-21,39.380001,39.380001,39.380001,39.380001,22.820747,0
1992-10-22,39.310001,39.310001,39.310001,39.310001,22.780167,0
1992-10-23,39.230000,39.230000,39.230000,39.230000,22.733810,0
1992-10-26,39.630001,39.630001,39.630001,39.630001,22.965609,0
1992-10-27,39.660000,39.660000,39.660000,39.660000,22.982996,0
1992-10-28,39.820000,39.820000,39.820000,39.820000,23.075722,0
1992-10-29,39.889999,39.889999,39.889999,39.889999,23.116276,0
1992-10-30,39.680000,39.680000,39.680000,39.680000,22.994596,0
1992-11-02,40.070000,40.070000,40.070000,40.070000,23.220594,0
1992-11-03,39.820000,39.820000,39.820000,39.820000,23.075722,0
1992-11-04,39.560001,39.560001,39.560001,39.560001,22.925045,0
1992-11-05,39.709999,39.709999,39.709999,39.709999,23.011972,0
1992-11-06,39.660000,39.660000,39.660000,39.660000,22.982996,0
1992-11-09,39.750000,39.750000,39.750000,39.750000,23.035152,0
1992-11-10,39.759998,39.759998,39.759998,39.759998,23.040951,0
1992-11-11,40.099998,40.099998,40.099998,40.099998,23.237972,0
1992-11-12,40.160000,40.160000,40.160000,40.160000,23.272743,0
1992-11-13,40.119999,40.119999,40.119999,40.119999,23.249565,0
1992-11-16,39.970001,39.970001,39.970001,39.970001,23.162649,0
1992-11-17,39.840000,39.840000,39.840000,39.840000,23.087317,0
1992-11-18,40.180000,40.180000,40.180000,40.180000,23.284334,0
1992-11-19,40.259998,40.259998,40.259998,40.259998,23.330698,0
1992-11-20,40.549999,40.549999,40.549999,40.549999,23.498760,0
1992-11-23,40.410000,40.410000,40.410000,40.410000,23.417629,0
1992-11-24,40.660000,40.660000,40.660000,40.660000,23.562492,0
1992-11-25,40.810001,40.810001,40.810001,40.810001,23.649416,0
1992-11-27,40.910000,40.910000,40.910000,40.910000,23.707380,0
1992-11-30,41.029999,41.029999,41.029999,41.029999,23.776901,0
1992-12-01,40.980000,40.980000,40.980000,40.980000,23.747936,0
1992-12-02,40.910000,40.910000,40.910000,40.910000,23.707380,0
1992-12-03,40.910000,40.910000,40.910000,40.910000,23.707380,0
1992-12-04,41.110001,41.110001,41.110001,41.110001,23.823278,0
1992-12-07,41.430000,41.430000,41.430000,41.430000,24.008722,0
1992-12-08,41.590000,41.590000,41.590000,41.590000,24.101442,0
1992-12-09,41.480000,41.480000,41.480000,41.480000,24.037704,0
1992-12-10,41.380001,41.380001,41.380001,41.380001,23.979740,0
1992-12-11,41.299999,41.299999,41.299999,41.299999,23.933388,0
1992-12-14,41.220001,41.220001,41.220001,41.220001,23.887026,0
1992-12-15,41.189999,41.189999,41.189999,41.189999,23.869637,0
1992-12-16,41.090000,41.090000,41.090000,41.090000,23.811676,0
1992-12-17,41.470001,41.470001,41.470001,41.470001,24.031889,0
1992-12-18,42.029999,42.029999,42.029999,42.029999,24.356419,0
1992-12-21,41.970001,41.970001,41.970001,41.970001,24.321638,0
1992-12-22,41.930000,41.930000,41.930000,41.930000,24.298464,0
1992-12-23,41.810001,41.810001,41.810001,41.810001,24.228918,0
1992-12-24,41.900002,41.900002,41.900002,41.900002,24.281076,0
1992-12-28,41.849998,41.849998,41.849998,41.849998,24.252100,0
1992-12-29,41.180000,41.180000,41.180000,41.180000,24.187502,0
1992-12-30,41.259998,41.259998,41.259998,41.259998,24.234493,0
1992-12-31,41.259998,41.259998,41.259998,41.259998,24.234493,0
1993-01-04,40.950001,40.950001,40.950001,40.950001,24.052401,0
1993-01-05,40.860001,40.860001,40.860001,40.860001,23.999537,0
1993-01-06,40.880001,40.880001,40.880001,40.880001,24.011297,0
1993-01-07,40.520000,40.520000,40.520000,40.520000,23.799837,0
1993-01-08,40.360001,40.360001,40.360001,40.360001,23.705864,0
1993-01-11,40.549999,40.549999,40.549999,40.549999,23.817457,0
1993-01-12,40.549999,40.549999,40.549999,40.549999,23.817457,0
1993-01-13,40.740002,40.740002,40.740002,40.740002,23.929056,0
1993-01-14,41.020000,41.020000,41.020000,41.020000,24.093513,0
1993-01-15,41.130001,41.130001,41.130001,41.130001,24.158108,0
1993-01-18,41.110001,41.110001,41.110001,41.110001,24.146389,0
1993-01-19,40.950001,40.950001,40.950001,40.950001,24.052401,0
1993-01-20,40.779999,40.779999,40.779999,40.779999,23.952543,0
1993-01-21,40.980000,40.980000,40.980000,40.980000,24.070019,0
1993-01-22,41.040001,41.040001,41.040001,41.040001,24.105255,0
1993-01-25,41.410000,41.410000,41.410000,41.410000,24.322588,0
1993-01-26,41.410000,41.410000,41.410000,41.410000,24.322588,0
1993-01-27,41.240002,41.240002,41.240002,41.240002,24.222727,0
1993-01-28,41.290001,41.290001,41.290001,41.290001,24.252108,0
1993-01-29,41.299999,41.299999,41.299999,41.299999,24.257984,0
1993-02-01,41.660000,41.660000,41.660000,41.660000,24.469435,0
1993-02-02,41.680000,41.680000,41.680000,41.680000,24.481173,0
1993-02-03,42.110001,42.110001,42.110001,42.110001,24.733755,0
1993-02-04,42.360001,42.360001,42.360001,42.360001,24.880590,0
1993-02-05,42.310001,42.310001,42.310001,42.310001,24.851212,0
1993-02-08,42.220001,42.220001,42.220001,42.220001,24.798347,0
1993-02-09,42.000000,42.000000,42.000000,42.000000,24.669134,0
1993-02-10,42.080002,42.080002,42.080002,42.080002,24.716124,0
1993-02-11,42.220001,42.220001,42.220001,42.220001,24.798347,0
1993-02-12,41.939999,41.939999,41.939999,41.939999,24.633883,0
1993-02-16,40.939999,40.939999,40.939999,40.939999,24.046524,0
1993-02-17,40.880001,40.880001,40.880001,40.880001,24.011297,0
1993-02-18,40.750000,40.750000,40.750000,40.750000,23.934919,0
1993-02-19,40.970001,40.970001,40.970001,40.970001,24.064156,0
1993-02-22,41.080002,41.080002,41.080002,41.080002,24.128756,0
1993-02-23,41.040001,41.040001,41.040001,41.040001,24.105255,0
1993-02-24,41.619999,41.619999,41.619999,41.619999,24.445923,0
1993-02-25,41.759998,41.759998,41.759998,41.759998,24.528166,0
1993-02-26,41.860001,41.860001,41.860001,41.860001,24.586893,0
1993-03-01,41.740002,41.740002,41.740002,41.740002,24.516411,0
1993-03-02,42.299999,42.299999,42.299999,42.299999,24.845337,0
1993-03-03,42.439999,42.439999,42.439999,42.439999,24.927576,0
1993-03-04,42.259998,42.259998,42.259998,42.259998,24.821854,0
1993-03-05,42.160000,42.160000,42.160000,42.160000,24.763107,0
1993-03-08,42.980000,42.980000,42.980000,42.980000,25.244759,0
1993-03-09,42.959999,42.959999,42.959999,42.959999,25.233002,0
1993-03-10,43.139999,43.139999,43.139999,43.139999,25.338722,0
1993-03-11,42.889999,42.889999,42.889999,42.889999,25.191885,0
1993-03-12,42.529999,42.529999,42.529999,42.529999,24.980442,0
1993-03-15,42.680000,42.680000,42.680000,42.680000,25.068531,0
1993-03-16,42.680000,42.680000,42.680000,42.680000,25.068531,0
1993-03-17,42.389999,42.389999,42.389999,42.389999,24.898199,0
1993-03-18,42.730000,42.730000,42.730000,42.730000,25.097906,0
1993-03-19,42.570000,42.570000,42.570000,42.570000,25.003923,0
1993-03-22,42.439999,42.439999,42.439999,42.439999,24.927576,0
1993-03-23,42.430000,42.430000,42.430000,42.430000,24.921686,0
1993-03-24,42.119999,42.119999,42.119999,42.119999,24.886248,0
1993-03-25,42.400002,42.400002,42.400002,42.400002,25.051666,0
1993-03-26,42.099998,42.099998,42.099998,42.099998,24.874432,0
1993-03-29,42.400002,42.400002,42.400002,42.400002,25.051666,0
1993-03-30,42.509998,42.509998,42.509998,42.509998,25.116667,0
1993-03-31,42.490002,42.490002,42.490002,42.490002,25.104855,0
1993-04-01,42.360001,42.360001,42.360001,42.360001,25.028046,0
1993-04-02,41.540001,41.540001,41.540001,41.540001,24.543554,0
1993-04-05,41.630001,41.630001,41.630001,41.630001,24.596722,0
1993-04-06,41.520000,41.520000,41.520000,41.520000,24.531736,0
1993-04-07,41.669998,41.669998,41.669998,41.669998,24.620371,0
1993-04-08,41.669998,41.669998,41.669998,41.669998,24.620371,0
1993-04-12,42.200001,42.200001,42.200001,42.200001,24.933514,0
1993-04-13,42.279999,42.279999,42.279999,42.279999,24.980770,0
1993-04-14,42.230000,42.230000,42.230000,42.230000,24.951241,0
1993-04-15,42.209999,42.209999,42.209999,42.209999,24.939426,0
1993-04-16,42.259998,42.259998,42.259998,42.259998,24.968971,0
1993-04-19,42.119999,42.119999,42.119999,42.119999,24.886248,0
1993-04-20,41.900002,41.900002,41.900002,41.900002,24.756262,0
1993-04-21,41.759998,41.759998,41.759998,41.759998,24.673550,0
1993-04-22,41.369999,41.369999,41.369999,41.369999,24.443106,0
1993-04-23,41.139999,41.139999,41.139999,41.139999,24.307213,0
1993-04-26,40.820000,40.820000,40.820000,40.820000,24.118156,0
1993-04-27,41.250000,41.250000,41.250000,41.250000,24.372210,0
1993-04-28,41.250000,41.250000,41.250000,41.250000,24.372210,0
1993-04-29,41.330002,41.330002,41.330002,41.330002,24.419483,0
1993-04-30,41.459999,41.459999,41.459999,41.459999,24.496284,0
1993-05-03,41.680000,41.680000,41.680000,41.680000,24.626274,0
1993-05-04,41.840000,41.840000,41.840000,41.840000,24.720818,0
1993-05-05,41.889999,41.889999,41.889999,41.889999,24.750357,0
1993-05-06,41.779999,41.779999,41.779999,41.779999,24.685366,0
1993-05-07,41.709999,41.709999,41.709999,41.709999,24.643999,0
1993-05-10,41.779999,41.779999,41.779999,41.779999,24.685366,0
1993-05-11,41.930000,41.930000,41.930000,41.930000,24.773989,0
1993-05-12,41.970001,41.970001,41.970001,41.970001,24.797613,0
1993-05-13,41.450001,41.450001,41.450001,41.450001,24.490370,0
1993-05-14,41.500000,41.500000,41.500000,41.500000,24.519928,0
1993-05-17,41.590000,41.590000,41.590000,41.590000,24.573097,0
1993-05-18,41.580002,41.580002,41.580002,41.580002,24.567190,0
1993-05-19,42.270000,42.270000,42.270000,42.270000,24.974867,0
1993-05-20,42.560001,42.560001,42.560001,42.560001,25.146229,0
1993-05-21,42.110001,42.110001,42.110001,42.110001,24.880341,0
1993-05-24,42.320000,42.320000,42.320000,42.320000,25.004408,0
1993-05-25,42.410000,42.410000,42.410000,42.410000,25.057590,0
1993-05-26,42.849998,42.849998,42.849998,42.849998,25.317564,0
1993-05-27,42.750000,42.750000,42.750000,42.750000,25.258486,0
1993-05-28,42.560001,42.560001,42.560001,42.560001,25.146229,0
1993-06-01,42.900002,42.900002,42.900002,42.900002,25.347105,0
1993-06-02,42.919998,42.919998,42.919998,42.919998,25.358917,0
1993-06-03,42.790001,42.790001,42.790001,42.790001,25.282093,0
1993-06-04,42.560001,42.560001,42.560001,42.560001,25.146229,0
1993-06-07,42.340000,42.340000,42.340000,42.340000,25.016232,0
1993-06-08,42.060001,42.060001,42.060001,42.060001,24.850792,0
1993-06-09,42.180000,42.180000,42.180000,42.180000,24.921684,0
1993-06-10,42.139999,42.139999,42.139999,42.139999,24.898066,0
1993-06-11,42.320000,42.320000,42.320000,42.320000,25.004408,0
1993-06-14,42.369999,42.369999,42.369999,42.369999,25.033951,0
1993-06-15,42.230000,42.230000,42.230000,42.230000,24.951241,0
1993-06-16,42.340000,42.340000,42.340000,42.340000,25.016232,0
1993-06-17,42.450001,42.450001,42.450001,42.450001,25.081219,0
1993-06-18,41.990002,41.990002,41.990002,41.990002,24.809435,0
1993-06-21,42.230000,42.230000,42.230000,42.230000,24.951241,0
1993-06-22,42.200001,42.200001,42.200001,42.200001,24.933514,0
1993-06-23,41.730000,41.730000,41.730000,41.730000,24.785019,0
1993-06-24,42.070000,42.070000,42.070000,42.070000,24.986977,0
1993-06-25,42.160000,42.160000,42.160000,42.160000,25.040403,0
1993-06-28,42.570000,42.570000,42.570000,42.570000,25.283937,0
1993-06-29,42.459999,42.459999,42.459999,42.459999,25.218590,0
1993-06-30,42.450001,42.450001,42.450001,42.450001,25.212658,0
1993-07-01,42.310001,42.310001,42.310001,42.310001,25.129515,0
1993-07-02,42.029999,42.029999,42.029999,42.029999,24.963207,0
1993-07-06,41.619999,41.619999,41.619999,41.619999,24.719694,0
1993-07-07,41.750000,41.750000,41.750000,41.750000,24.796904,0
1993-07-08,42.290001,42.290001,42.290001,42.290001,25.117626,0
1993-07-09,42.250000,42.250000,42.250000,42.250000,25.093870,0
1993-07-12,42.330002,42.330002,42.330002,42.330002,25.141392,0
1993-07-13,42.250000,42.250000,42.250000,42.250000,25.093870,0
1993-07-14,42.439999,42.439999,42.439999,42.439999,25.206718,0
1993-07-15,42.360001,42.360001,42.360001,42.360001,25.159210,0
1993-07-16,42.029999,42.029999,42.029999,42.029999,24.963207,0
1993-07-19,42.060001,42.060001,42.060001,42.060001,24.981030,0
1993-07-20,42.180000,42.180000,42.180000,42.180000,25.052298,0
1993-07-21,42.169998,42.169998,42.169998,42.169998,25.046358,0
1993-07-22,41.919998,41.919998,41.919998,41.919998,24.897882,0
1993-07-23,42.160000,42.160000,42.160000,42.160000,25.040403,0
1993-07-26,42.360001,42.360001,42.360001,42.360001,25.159210,0
1993-07-27,42.279999,42.279999,42.279999,42.279999,25.111692,0
1993-07-28,42.180000,42.180000,42.180000,42.180000,25.052298,0
1993-07-29,42.470001,42.470001,42.470001,42.470001,25.224539,0
1993-07-30,42.270000,42.270000,42.270000,42.270000,25.105762,0
1993-08-02,42.470001,42.470001,42.470001,42.470001,25.224539,0
1993-08-03,42.410000,42.410000,42.410000,42.410000,25.188906,0
1993-08-04,42.340000,42.340000,42.340000,42.340000,25.147326,0
1993-08-05,42.310001,42.310001,42.310001,42.310001,25.129515,0
1993-08-06,42.360001,42.360001,42.360001,42.360001,25.159210,0
1993-08-09,42.590000,42.590000,42.590000,42.590000,25.295826,0
1993-08-10,42.470001,42.470001,42.470001,42.470001,25.224539,0
1993-08-11,42.570000,42.570000,42.570000,42.570000,25.283937,0
1993-08-12,42.430000,42.430000,42.430000,42.430000,25.200777,0
1993-08-13,42.540001,42.540001,42.540001,42.540001,25.266109,0
1993-08-16,42.759998,42.759998,42.759998,42.759998,25.396780,0
1993-08-17,42.849998,42.849998,42.849998,42.849998,25.450239,0
1993-08-18,43.110001,43.110001,43.110001,43.110001,25.604658,0
1993-08-19,43.160000,43.160000,43.160000,43.160000,25.634365,0
1993-08-20,43.139999,43.139999,43.139999,43.139999,25.622477,0
1993-08-23,43.049999,43.049999,43.049999,43.049999,25.569014,0
1993-08-24,43.480000,43.480000,43.480000,43.480000,25.824413,0
1993-08-25,43.520000,43.520000,43.520000,43.520000,25.848185,0
1993-08-26,43.619999,43.619999,43.619999,43.619999,25.907568,0
1993-08-27,43.570000,43.570000,43.570000,43.570000,25.877871,0
1993-08-30,43.709999,43.709999,43.709999,43.709999,25.961031,0
1993-08-31,43.869999,43.869999,43.869999,43.869999,26.056061,0
1993-09-01,43.830002,43.830002,43.830002,43.830002,26.032297,0
1993-09-02,43.660000,43.660000,43.660000,43.660000,25.931332,0
1993-09-03,43.680000,43.680000,43.680000,43.680000,25.943201,0
1993-09-07,43.410000,43.410000,43.410000,43.410000,25.782839,0
1993-09-08,43.230000,43.230000,43.230000,43.230000,25.675924,0
1993-09-09,43.330002,43.330002,43.330002,43.330002,25.735323,0
1993-09-10,43.730000,43.730000,43.730000,43.730000,25.972916,0
1993-09-13,43.770000,43.770000,43.770000,43.770000,25.996662,0
1993-09-14,43.580002,43.580002,43.580002,43.580002,25.883818,0
1993-09-15,43.740002,43.740002,43.740002,43.740002,25.978836,0
1993-09-16,43.540001,43.540001,43.540001,43.540001,25.860046,0
1993-09-17,43.480000,43.480000,43.480000,43.480000,25.824413,0
1993-09-20,43.130001,43.130001,43.130001,43.130001,25.616535,0
1993-09-21,42.930000,42.930000,42.930000,42.930000,25.497751,0
1993-09-22,43.009998,43.009998,43.009998,43.009998,25.676855,0
1993-09-23,43.160000,43.160000,43.160000,43.160000,25.766407,0
1993-09-24,43.169998,43.169998,43.169998,43.169998,25.772375,0
1993-09-27,43.570000,43.570000,43.570000,43.570000,26.011158,0
1993-09-28,43.540001,43.540001,43.540001,43.540001,25.993263,0
1993-09-29,43.410000,43.410000,43.410000,43.410000,25.915659,0
1993-09-30,43.299999,43.299999,43.299999,43.299999,25.849985,0
1993-10-01,43.529999,43.529999,43.529999,43.529999,25.987278,0
1993-10-04,43.549999,43.549999,43.549999,43.549999,25.999237,0
1993-10-05,43.540001,43.540001,43.540001,43.540001,25.993263,0
1993-10-06,43.500000,43.500000,43.500000,43.500000,25.969378,0
1993-10-07,43.349998,43.349998,43.349998,43.349998,25.879835,0
1993-10-08,43.459999,43.459999,43.459999,43.459999,25.945490,0
1993-10-11,43.520000,43.520000,43.520000,43.520000,25.981318,0
1993-10-12,43.540001,43.540001,43.540001,43.540001,25.993263,0
1993-10-13,43.570000,43.570000,43.570000,43.570000,26.011158,0
1993-10-14,44.080002,44.080002,44.080002,44.080002,26.315630,0
1993-10-15,44.330002,44.330002,44.330002,44.330002,26.464891,0
1993-10-18,44.240002,44.240002,44.240002,44.240002,26.411161,0
1993-10-19,44.029999,44.029999,44.029999,44.029999,26.285789,0
1993-10-20,44.009998,44.009998,44.009998,44.009998,26.273840,0
1993-10-21,43.939999,43.939999,43.939999,43.939999,26.232065,0
1993-10-22,43.750000,43.750000,43.750000,43.750000,26.118624,0
1993-10-25,43.840000,43.840000,43.840000,43.840000,26.172356,0
1993-10-26,43.860001,43.860001,43.860001,43.860001,26.184305,0
1993-10-27,43.889999,43.889999,43.889999,43.889999,26.202217,0
1993-10-28,44.180000,44.180000,44.180000,44.180000,26.375347,0
1993-10-29,44.200001,44.200001,44.200001,44.200001,26.387287,0
1993-11-01,44.320000,44.320000,44.320000,44.320000,26.458921,0
1993-11-02,44.270000,44.270000,44.270000,44.270000,26.429075,0
1993-11-03,43.759998,43.759998,43.759998,43.759998,26.124598,0
1993-11-04,43.250000,43.250000,43.250000,43.250000,25.820127,0
1993-11-05,43.480000,43.480000,43.480000,43.480000,25.957436,0
1993-11-08,43.540001,43.540001,43.540001,43.540001,25.993263,0
1993-11-09,43.560001,43.560001,43.560001,43.560001,26.005203,0
1993-11-10,43.880001,43.880001,43.880001,43.880001,26.196239,0
1993-11-11,43.779999,43.779999,43.779999,43.779999,26.136539,0
1993-11-12,44.040001,44.040001,44.040001,44.040001,26.291769,0
1993-11-15,43.900002,43.900002,43.900002,43.900002,26.208172,0
1993-11-16,44.189999,44.189999,44.189999,44.189999,26.381313,0
1993-11-17,44.020000,44.020000,44.020000,44.020000,26.279823,0
1993-11-18,43.900002,43.900002,43.900002,43.900002,26.208172,0
1993-11-19,43.810001,43.810001,43.810001,43.810001,26.154434,0
1993-11-22,43.480000,43.480000,43.480000,43.480000,25.957436,0
1993-11-23,43.660000,43.660000,43.660000,43.660000,26.064901,0
1993-11-24,43.799999,43.799999,43.799999,43.799999,26.148479,0
1993-11-26,43.869999,43.869999,43.869999,43.869999,26.190271,0
1993-11-29,43.770000,43.770000,43.770000,43.770000,26.130575,0
1993-11-30,43.759998,43.759998,43.759998,43.759998,26.124598,0
1993-12-01,43.779999,43.779999,43.779999,43.779999,26.136539,0
1993-12-02,43.900002,43.900002,43.900002,43.900002,26.208172,0
1993-12-03,44.070000,44.070000,44.070000,44.070000,26.309669,0
1993-12-06,44.220001,44.220001,44.220001,44.220001,26.399221,0
1993-12-07,44.259998,44.259998,44.259998,44.259998,26.423096,0
1993-12-08,44.209999,44.209999,44.209999,44.209999,26.393253,0
1993-12-09,44.029999,44.029999,44.029999,44.029999,26.285789,0
1993-12-10,44.009998,44.009998,44.009998,44.009998,26.273840,0
